Points	Interferogram
4738	-5.47E-05
4739	7.15E-05
4740	7.55E-05
4741	-1.69E-06
4742	-7.60E-05
4743	-9.73E-05
4744	-7.83E-05
4745	-6.03E-05
4746	-6.45E-05
4747	-8.48E-05
4748	-1.20E-04
4749	-1.86E-04
4750	-2.93E-04
4751	-4.12E-04
4752	-4.91E-04
4753	-4.85E-04
4754	-3.74E-04
4755	-1.98E-04
4756	-5.02E-05
4757	-7.58E-06
4758	-6.09E-05
4759	-1.29E-04
4760	-1.35E-04
4761	-6.17E-05
4762	4.63E-05
4763	1.20E-04
4764	1.14E-04
4765	2.71E-05
4766	-1.09E-04
4767	-2.47E-04
4768	-3.48E-04
4769	-4.02E-04
4770	-4.12E-04
4771	-3.77E-04
4772	-3.04E-04
4773	-2.37E-04
4774	-2.24E-04
4775	-2.62E-04
4776	-2.96E-04
4777	-2.64E-04
4778	-1.52E-04
4779	7.54E-07
4780	1.31E-04
4781	1.81E-04
4782	1.24E-04
4783	-9.41E-06
4784	-1.44E-04
4785	-2.17E-04
4786	-2.23E-04
4787	-2.02E-04
4788	-1.89E-04
4789	-1.99E-04
4790	-2.38E-04
4791	-3.00E-04
4792	-3.60E-04
4793	-3.81E-04
4794	-3.40E-04
4795	-2.42E-04
4796	-1.12E-04
4797	2.82E-06
4798	6.05E-05
4799	4.66E-05
4800	-1.67E-05
4801	-8.33E-05
4802	-1.09E-04
4803	-8.31E-05
4804	-4.07E-05
4805	-2.62E-05
4806	-5.89E-05
4807	-1.32E-04
4808	-2.24E-04
4809	-3.01E-04
4810	-3.21E-04
4811	-2.81E-04
4812	-2.19E-04
4813	-1.77E-04
4814	-1.64E-04
4815	-1.66E-04
4816	-1.68E-04
4817	-1.62E-04
4818	-1.40E-04
4819	-1.02E-04
4820	-6.18E-05
4821	-3.89E-05
4822	-4.37E-05
4823	-7.44E-05
4824	-1.19E-04
4825	-1.65E-04
4826	-1.95E-04
4827	-1.94E-04
4828	-1.63E-04
4829	-1.33E-04
4830	-1.41E-04
4831	-1.93E-04
4832	-2.58E-04
4833	-2.93E-04
4834	-2.65E-04
4835	-1.88E-04
4836	-1.13E-04
4837	-8.75E-05
4838	-1.14E-04
4839	-1.58E-04
4840	-1.86E-04
4841	-1.80E-04
4842	-1.43E-04
4843	-1.02E-04
4844	-8.44E-05
4845	-9.39E-05
4846	-1.16E-04
4847	-1.47E-04
4848	-1.90E-04
4849	-2.32E-04
4850	-2.42E-04
4851	-2.05E-04
4852	-1.38E-04
4853	-8.29E-05
4854	-8.87E-05
4855	-1.68E-04
4856	-2.71E-04
4857	-3.18E-04
4858	-2.68E-04
4859	-1.45E-04
4860	-3.07E-05
4861	-2.58E-06
4862	-7.35E-05
4863	-1.88E-04
4864	-2.77E-04
4865	-3.03E-04
4866	-2.64E-04
4867	-1.87E-04
4868	-1.12E-04
4869	-6.48E-05
4870	-5.35E-05
4871	-8.97E-05
4872	-1.79E-04
4873	-2.87E-04
4874	-3.38E-04
4875	-2.73E-04
4876	-1.17E-04
4877	3.12E-05
4878	7.07E-05
4879	-3.06E-05
4880	-2.18E-04
4881	-3.85E-04
4882	-4.34E-04
4883	-3.43E-04
4884	-1.83E-04
4885	-5.69E-05
4886	-2.13E-05
4887	-6.50E-05
4888	-1.49E-04
4889	-2.38E-04
4890	-2.97E-04
4891	-2.89E-04
4892	-1.95E-04
4893	-4.02E-05
4894	1.06E-04
4895	1.54E-04
4896	5.33E-05
4897	-1.59E-04
4898	-3.62E-04
4899	-4.35E-04
4900	-3.39E-04
4901	-1.51E-04
4902	4.67E-06
4903	3.13E-05
4904	-7.98E-05
4905	-2.50E-04
4906	-3.77E-04
4907	-4.00E-04
4908	-3.19E-04
4909	-1.75E-04
4910	-1.64E-05
4911	1.06E-04
4912	1.45E-04
4913	7.02E-05
4914	-9.76E-05
4915	-2.73E-04
4916	-3.49E-04
4917	-2.77E-04
4918	-9.84E-05
4919	6.96E-05
4920	1.07E-04
4921	-2.71E-05
4922	-2.54E-04
4923	-4.43E-04
4924	-5.00E-04
4925	-4.18E-04
4926	-2.55E-04
4927	-9.40E-05
4928	3.62E-06
4929	2.11E-05
4930	-3.30E-05
4931	-1.37E-04
4932	-2.42E-04
4933	-2.82E-04
4934	-2.11E-04
4935	-4.67E-05
4936	1.31E-04
4937	2.12E-04
4938	1.27E-04
4939	-8.91E-05
4940	-3.17E-04
4941	-4.33E-04
4942	-3.95E-04
4943	-2.58E-04
4944	-1.26E-04
4945	-6.98E-05
4946	-9.84E-05
4947	-1.83E-04
4948	-2.82E-04
4949	-3.52E-04
4950	-3.53E-04
4951	-2.71E-04
4952	-1.22E-04
4953	4.88E-05
4954	1.71E-04
4955	1.77E-04
4956	4.89E-05
4957	-1.42E-04
4958	-2.80E-04
4959	-2.92E-04
4960	-1.96E-04
4961	-7.50E-05
4962	-2.05E-05
4963	-7.35E-05
4964	-2.04E-04
4965	-3.39E-04
4966	-4.21E-04
4967	-4.27E-04
4968	-3.64E-04
4969	-2.51E-04
4970	-1.19E-04
4971	-6.33E-06
4972	4.44E-05
4973	1.09E-05
4974	-8.32E-05
4975	-1.71E-04
4976	-1.85E-04
4977	-1.08E-04
4978	9.22E-06
4979	8.38E-05
4980	5.97E-05
4981	-5.48E-05
4982	-1.99E-04
4983	-3.06E-04
4984	-3.42E-04
4985	-3.18E-04
4986	-2.67E-04
4987	-2.14E-04
4988	-1.68E-04
4989	-1.35E-04
4990	-1.27E-04
4991	-1.48E-04
4992	-1.77E-04
4993	-1.76E-04
4994	-1.24E-04
4995	-3.21E-05
4996	6.11E-05
4997	1.02E-04
4998	5.91E-05
4999	-4.03E-05
5000	-1.33E-04
5001	-1.77E-04
5002	-1.74E-04
5003	-1.57E-04
5004	-1.51E-04
5005	-1.66E-04
5006	-1.88E-04
5007	-2.05E-04
5008	-2.18E-04
5009	-2.31E-04
5010	-2.34E-04
5011	-2.13E-04
5012	-1.58E-04
5013	-7.58E-05
5014	2.73E-06
5015	3.30E-05
5016	2.64E-06
5017	-5.20E-05
5018	-8.63E-05
5019	-8.64E-05
5020	-6.58E-05
5021	-4.76E-05
5022	-5.43E-05
5023	-9.12E-05
5024	-1.41E-04
5025	-1.85E-04
5026	-2.19E-04
5027	-2.48E-04
5028	-2.66E-04
5029	-2.52E-04
5030	-1.92E-04
5031	-1.06E-04
5032	-3.72E-05
5033	-1.99E-05
5034	-4.80E-05
5035	-8.48E-05
5036	-9.46E-05
5037	-6.47E-05
5038	-1.13E-05
5039	2.98E-05
5040	2.81E-05
5041	-1.80E-05
5042	-8.66E-05
5043	-1.58E-04
5044	-2.21E-04
5045	-2.65E-04
5046	-2.75E-04
5047	-2.43E-04
5048	-1.78E-04
5049	-1.11E-04
5050	-8.25E-05
5051	-1.08E-04
5052	-1.56E-04
5053	-1.76E-04
5054	-1.39E-04
5055	-5.95E-05
5056	2.56E-05
5057	6.81E-05
5058	4.03E-05
5059	-4.40E-05
5060	-1.42E-04
5061	-2.15E-04
5062	-2.43E-04
5063	-2.27E-04
5064	-1.83E-04
5065	-1.39E-04
5066	-1.22E-04
5067	-1.49E-04
5068	-2.11E-04
5069	-2.73E-04
5070	-2.84E-04
5071	-2.17E-04
5072	-8.95E-05
5073	3.65E-05
5074	9.46E-05
5075	6.12E-05
5076	-3.81E-05
5077	-1.53E-04
5078	-2.27E-04
5079	-2.22E-04
5080	-1.45E-04
5081	-5.12E-05
5082	-1.81E-06
5083	-2.76E-05
5084	-1.23E-04
5085	-2.50E-04
5086	-3.41E-04
5087	-3.39E-04
5088	-2.31E-04
5089	-6.56E-05
5090	7.39E-05
5091	1.16E-04
5092	4.85E-05
5093	-8.32E-05
5094	-2.07E-04
5095	-2.60E-04
5096	-2.15E-04
5097	-9.20E-05
5098	3.79E-05
5099	9.72E-05
5100	4.49E-05
5101	-1.02E-04
5102	-2.76E-04
5103	-3.89E-04
5104	-3.75E-04
5105	-2.32E-04
5106	-3.02E-05
5107	1.15E-04
5108	1.18E-04
5109	-1.51E-05
5110	-1.97E-04
5111	-3.25E-04
5112	-3.37E-04
5113	-2.24E-04
5114	-4.07E-05
5115	1.17E-04
5116	1.63E-04
5117	7.27E-05
5118	-1.14E-04
5119	-3.09E-04
5120	-4.14E-04
5121	-3.68E-04
5122	-1.80E-04
5123	5.66E-05
5124	2.03E-04
5125	1.62E-04
5126	-4.11E-05
5127	-2.76E-04
5128	-4.07E-04
5129	-3.73E-04
5130	-1.97E-04
5131	2.98E-05
5132	1.89E-04
5133	1.88E-04
5134	2.36E-05
5135	-2.15E-04
5136	-4.08E-04
5137	-4.72E-04
5138	-3.76E-04
5139	-1.52E-04
5140	1.00E-04
5141	2.42E-04
5142	1.81E-04
5143	-4.99E-05
5144	-3.08E-04
5145	-4.36E-04
5146	-3.63E-04
5147	-1.35E-04
5148	1.22E-04
5149	2.64E-04
5150	2.05E-04
5151	-2.87E-05
5152	-3.09E-04
5153	-4.94E-04
5154	-5.11E-04
5155	-3.69E-04
5156	-1.36E-04
5157	8.39E-05
5158	1.79E-04
5159	8.73E-05
5160	-1.50E-04
5161	-3.94E-04
5162	-4.89E-04
5163	-3.65E-04
5164	-8.28E-05
5165	1.99E-04
5166	3.25E-04
5167	2.24E-04
5168	-4.78E-05
5169	-3.38E-04
5170	-4.95E-04
5171	-4.62E-04
5172	-2.87E-04
5173	-6.87E-05
5174	8.93E-05
5175	1.10E-04
5176	-2.44E-05
5177	-2.46E-04
5178	-4.32E-04
5179	-4.68E-04
5180	-3.10E-04
5181	-1.95E-05
5182	2.58E-04
5183	3.64E-04
5184	2.31E-04
5185	-6.18E-05
5186	-3.41E-04
5187	-4.60E-04
5188	-3.87E-04
5189	-2.01E-04
5190	-1.95E-05
5191	6.30E-05
5192	8.73E-06
5193	-1.57E-04
5194	-3.52E-04
5195	-4.69E-04
5196	-4.33E-04
5197	-2.42E-04
5198	3.36E-05
5199	2.79E-04
5200	3.70E-04
5201	2.44E-04
5202	-3.45E-05
5203	-2.95E-04
5204	-3.86E-04
5205	-2.86E-04
5206	-9.51E-05
5207	5.07E-05
5208	6.03E-05
5209	-7.38E-05
5210	-2.80E-04
5211	-4.53E-04
5212	-5.13E-04
5213	-4.37E-04
5214	-2.44E-04
5215	5.58E-06
5216	2.23E-04
5217	3.14E-04
5218	2.33E-04
5219	3.24E-05
5220	-1.61E-04
5221	-2.22E-04
5222	-1.17E-04
5223	6.86E-05
5224	1.91E-04
5225	1.50E-04
5226	-4.74E-05
5227	-3.02E-04
5228	-4.96E-04
5229	-5.60E-04
5230	-4.91E-04
5231	-3.32E-04
5232	-1.41E-04
5233	2.56E-05
5234	1.21E-04
5235	1.14E-04
5236	1.65E-05
5237	-9.16E-05
5238	-1.10E-04
5239	-4.17E-06
5240	1.63E-04
5241	2.73E-04
5242	2.37E-04
5243	5.20E-05
5244	-2.01E-04
5245	-4.05E-04
5246	-4.86E-04
5247	-4.53E-04
5248	-3.67E-04
5249	-2.73E-04
5250	-1.86E-04
5251	-1.16E-04
5252	-8.40E-05
5253	-9.86E-05
5254	-1.29E-04
5255	-1.22E-04
5256	-4.17E-05
5257	9.27E-05
5258	2.12E-04
5259	2.36E-04
5260	1.29E-04
5261	-6.42E-05
5262	-2.42E-04
5263	-3.22E-04
5264	-3.11E-04
5265	-2.76E-04
5266	-2.58E-04
5267	-2.47E-04
5268	-2.22E-04
5269	-1.88E-04
5270	-1.61E-04
5271	-1.45E-04
5272	-1.30E-04
5273	-9.16E-05
5274	-9.12E-06
5275	9.98E-05
5276	1.70E-04
5277	1.42E-04
5278	1.78E-05
5279	-1.31E-04
5280	-2.26E-04
5281	-2.49E-04
5282	-2.48E-04
5283	-2.66E-04
5284	-2.92E-04
5285	-2.91E-04
5286	-2.49E-04
5287	-1.85E-04
5288	-1.32E-04
5289	-1.10E-04
5290	-1.00E-04
5291	-5.79E-05
5292	3.27E-05
5293	1.31E-04
5294	1.67E-04
5295	1.06E-04
5296	-1.67E-05
5297	-1.35E-04
5298	-2.07E-04
5299	-2.45E-04
5300	-2.85E-04
5301	-3.41E-04
5302	-3.78E-04
5303	-3.56E-04
5304	-2.73E-04
5305	-1.79E-04
5306	-1.26E-04
5307	-1.19E-04
5308	-1.11E-04
5309	-4.80E-05
5310	7.00E-05
5311	1.79E-04
5312	2.09E-04
5313	1.53E-04
5314	5.89E-05
5315	-2.17E-05
5316	-7.65E-05
5317	-1.30E-04
5318	-2.07E-04
5319	-3.00E-04
5320	-3.57E-04
5321	-3.42E-04
5322	-2.75E-04
5323	-2.22E-04
5324	-2.21E-04
5325	-2.45E-04
5326	-2.27E-04
5327	-1.27E-04
5328	2.45E-05
5329	1.48E-04
5330	1.89E-04
5331	1.57E-04
5332	1.03E-04
5333	7.03E-05
5334	5.60E-05
5335	2.22E-05
5336	-5.73E-05
5337	-1.58E-04
5338	-2.26E-04
5339	-2.33E-04
5340	-2.14E-04
5341	-2.29E-04
5342	-2.94E-04
5343	-3.56E-04
5344	-3.42E-04
5345	-2.30E-04
5346	-8.08E-05
5347	1.89E-05
5348	3.01E-05
5349	-1.70E-05
5350	-5.64E-05
5351	-4.22E-05
5352	1.11E-05
5353	4.39E-05
5354	2.21E-05
5355	-2.36E-05
5356	-4.28E-05
5357	-3.13E-05
5358	-3.56E-05
5359	-9.66E-05
5360	-2.01E-04
5361	-2.83E-04
5362	-2.83E-04
5363	-2.00E-04
5364	-1.05E-04
5365	-8.35E-05
5366	-1.55E-04
5367	-2.52E-04
5368	-2.88E-04
5369	-2.34E-04
5370	-1.36E-04
5371	-5.57E-05
5372	-2.21E-05
5373	-1.32E-05
5374	9.22E-06
5375	4.76E-05
5376	6.31E-05
5377	2.63E-05
5378	-4.29E-05
5379	-9.23E-05
5380	-8.42E-05
5381	-3.06E-05
5382	4.00E-06
5383	-5.04E-05
5384	-1.94E-04
5385	-3.37E-04
5386	-3.80E-04
5387	-3.14E-04
5388	-2.23E-04
5389	-1.78E-04
5390	-1.81E-04
5391	-1.85E-04
5392	-1.56E-04
5393	-9.42E-05
5394	-2.53E-05
5395	2.12E-05
5396	3.63E-05
5397	4.86E-05
5398	9.22E-05
5399	1.46E-04
5400	1.40E-04
5401	3.28E-05
5402	-1.29E-04
5403	-2.47E-04
5404	-2.67E-04
5405	-2.18E-04
5406	-1.71E-04
5407	-1.76E-04
5408	-2.26E-04
5409	-2.77E-04
5410	-2.81E-04
5411	-2.16E-04
5412	-1.11E-04
5413	-2.17E-05
5414	2.10E-05
5415	4.66E-05
5416	9.10E-05
5417	1.29E-04
5418	1.04E-04
5419	1.14E-05
5420	-8.88E-05
5421	-1.35E-04
5422	-1.14E-04
5423	-5.72E-05
5424	-1.89E-05
5425	-4.07E-05
5426	-1.18E-04
5427	-1.97E-04
5428	-2.17E-04
5429	-1.66E-04
5430	-9.37E-05
5431	-5.53E-05
5432	-5.62E-05
5433	-6.58E-05
5434	-6.58E-05
5435	-6.78E-05
5436	-8.81E-05
5437	-1.23E-04
5438	-1.46E-04
5439	-1.33E-04
5440	-7.93E-05
5441	-8.83E-06
5442	3.68E-05
5443	2.54E-05
5444	-3.09E-05
5445	-7.71E-05
5446	-6.78E-05
5447	-1.50E-05
5448	3.02E-05
5449	3.33E-05
5450	-1.67E-06
5451	-5.73E-05
5452	-1.22E-04
5453	-1.82E-04
5454	-2.23E-04
5455	-2.42E-04
5456	-2.43E-04
5457	-2.22E-04
5458	-1.75E-04
5459	-1.18E-04
5460	-8.05E-05
5461	-7.30E-05
5462	-7.62E-05
5463	-5.76E-05
5464	6.95E-07
5465	8.61E-05
5466	1.62E-04
5467	1.91E-04
5468	1.56E-04
5469	6.58E-05
5470	-4.94E-05
5471	-1.44E-04
5472	-1.95E-04
5473	-2.19E-04
5474	-2.34E-04
5475	-2.42E-04
5476	-2.41E-04
5477	-2.42E-04
5478	-2.47E-04
5479	-2.42E-04
5480	-2.18E-04
5481	-1.74E-04
5482	-1.06E-04
5483	-1.03E-05
5484	9.14E-05
5485	1.56E-04
5486	1.51E-04
5487	8.43E-05
5488	3.43E-06
5489	-4.48E-05
5490	-4.92E-05
5491	-3.51E-05
5492	-3.64E-05
5493	-7.12E-05
5494	-1.37E-04
5495	-2.15E-04
5496	-2.77E-04
5497	-3.10E-04
5498	-3.18E-04
5499	-3.06E-04
5500	-2.66E-04
5501	-1.93E-04
5502	-1.03E-04
5503	-3.18E-05
5504	-1.01E-05
5505	-2.94E-05
5506	-4.18E-05
5507	-2.86E-06
5508	8.44E-05
5509	1.71E-04
5510	1.98E-04
5511	1.38E-04
5512	1.71E-05
5513	-1.04E-04
5514	-1.76E-04
5515	-1.99E-04
5516	-2.09E-04
5517	-2.29E-04
5518	-2.46E-04
5519	-2.39E-04
5520	-2.16E-04
5521	-2.02E-04
5522	-2.07E-04
5523	-2.11E-04
5524	-1.75E-04
5525	-7.52E-05
5526	6.52E-05
5527	1.74E-04
5528	1.86E-04
5529	1.02E-04
5530	-8.75E-06
5531	-6.94E-05
5532	-5.53E-05
5533	-4.57E-06
5534	2.00E-05
5535	-1.53E-05
5536	-9.48E-05
5537	-1.80E-04
5538	-2.43E-04
5539	-2.78E-04
5540	-2.88E-04
5541	-2.70E-04
5542	-2.09E-04
5543	-1.03E-04
5544	4.38E-06
5545	4.50E-05
5546	-1.07E-05
5547	-1.12E-04
5548	-1.65E-04
5549	-1.14E-04
5550	1.01E-05
5551	1.24E-04
5552	1.54E-04
5553	8.70E-05
5554	-3.28E-05
5555	-1.34E-04
5556	-1.73E-04
5557	-1.58E-04
5558	-1.18E-04
5559	-6.71E-05
5560	-1.21E-05
5561	2.01E-05
5562	-7.03E-06
5563	-1.05E-04
5564	-2.38E-04
5565	-3.27E-04
5566	-3.03E-04
5567	-1.74E-04
5568	-2.05E-05
5569	6.15E-05
5570	2.92E-05
5571	-8.09E-05
5572	-1.78E-04
5573	-1.87E-04
5574	-1.12E-04
5575	-5.02E-07
5576	1.01E-04
5577	1.63E-04
5578	1.61E-04
5579	8.55E-05
5580	-4.91E-05
5581	-2.03E-04
5582	-3.14E-04
5583	-3.20E-04
5584	-2.20E-04
5585	-9.17E-05
5586	-3.54E-05
5587	-9.63E-05
5588	-2.30E-04
5589	-3.40E-04
5590	-3.50E-04
5591	-2.48E-04
5592	-8.20E-05
5593	7.55E-05
5594	1.69E-04
5595	1.80E-04
5596	1.19E-04
5597	9.68E-06
5598	-1.04E-04
5599	-1.68E-04
5600	-1.43E-04
5601	-4.31E-05
5602	6.12E-05
5603	7.94E-05
5604	-3.33E-05
5605	-2.31E-04
5606	-3.99E-04
5607	-4.34E-04
5608	-3.26E-04
5609	-1.55E-04
5610	-1.60E-05
5611	4.69E-05
5612	3.73E-05
5613	-2.11E-05
5614	-9.76E-05
5615	-1.57E-04
5616	-1.66E-04
5617	-1.04E-04
5618	1.55E-05
5619	1.33E-04
5620	1.63E-04
5621	5.48E-05
5622	-1.46E-04
5623	-3.18E-04
5624	-3.53E-04
5625	-2.38E-04
5626	-5.98E-05
5627	6.62E-05
5628	7.79E-05
5629	-7.12E-06
5630	-1.23E-04
5631	-2.11E-04
5632	-2.49E-04
5633	-2.39E-04
5634	-1.80E-04
5635	-8.62E-05
5636	3.86E-06
5637	3.19E-05
5638	-3.93E-05
5639	-1.83E-04
5640	-3.05E-04
5641	-3.01E-04
5642	-1.46E-04
5643	7.52E-05
5644	2.26E-04
5645	2.23E-04
5646	9.33E-05
5647	-6.05E-05
5648	-1.51E-04
5649	-1.61E-04
5650	-1.25E-04
5651	-8.60E-05
5652	-6.06E-05
5653	-5.72E-05
5654	-9.31E-05
5655	-1.84E-04
5656	-3.13E-04
5657	-4.16E-04
5658	-4.15E-04
5659	-2.71E-04
5660	-4.25E-05
5661	1.41E-04
5662	1.77E-04
5663	7.90E-05
5664	-4.36E-05
5665	-8.49E-05
5666	-2.24E-05
5667	8.23E-05
5668	1.49E-04
5669	1.39E-04
5670	6.17E-05
5671	-5.69E-05
5672	-1.99E-04
5673	-3.47E-04
5674	-4.64E-04
5675	-4.99E-04
5676	-4.19E-04
5677	-2.59E-04
5678	-1.08E-04
5679	-5.61E-05
5680	-1.17E-04
5681	-2.05E-04
5682	-2.01E-04
5683	-6.54E-05
5684	1.29E-04
5685	2.67E-04
5686	2.84E-04
5687	1.97E-04
5688	6.15E-05
5689	-7.37E-05
5690	-1.92E-04
5691	-2.89E-04
5692	-3.48E-04
5693	-3.42E-04
5694	-2.72E-04
5695	-1.95E-04
5696	-1.83E-04
5697	-2.55E-04
5698	-3.43E-04
5699	-3.45E-04
5700	-2.19E-04
5701	-1.61E-05
5702	1.56E-04
5703	2.18E-04
5704	1.67E-04
5705	6.25E-05
5706	-2.28E-05
5707	-6.32E-05
5708	-9.00E-05
5709	-1.35E-04
5710	-1.82E-04
5711	-1.94E-04
5712	-1.83E-04
5713	-1.94E-04
5714	-2.53E-04
5715	-3.32E-04
5716	-3.62E-04
5717	-2.87E-04
5718	-1.25E-04
5719	3.61E-05
5720	1.08E-04
5721	7.32E-05
5722	-1.22E-05
5723	-6.81E-05
5724	-6.37E-05
5725	-4.04E-05
5726	-5.26E-05
5727	-1.05E-04
5728	-1.59E-04
5729	-1.82E-04
5730	-1.83E-04
5731	-1.98E-04
5732	-2.45E-04
5733	-2.87E-04
5734	-2.62E-04
5735	-1.49E-04
5736	6.08E-06
5737	1.16E-04
5738	1.24E-04
5739	5.27E-05
5740	-2.29E-05
5741	-5.08E-05
5742	-4.07E-05
5743	-4.13E-05
5744	-8.41E-05
5745	-1.46E-04
5746	-1.78E-04
5747	-1.70E-04
5748	-1.64E-04
5749	-1.95E-04
5750	-2.51E-04
5751	-2.82E-04
5752	-2.39E-04
5753	-1.14E-04
5754	4.13E-05
5755	1.40E-04
5756	1.39E-04
5757	7.34E-05
5758	1.13E-05
5759	-1.32E-05
5760	-1.12E-05
5761	-1.11E-05
5762	-2.96E-05
5763	-6.12E-05
5764	-9.56E-05
5765	-1.42E-04
5766	-2.18E-04
5767	-3.17E-04
5768	-3.92E-04
5769	-3.92E-04
5770	-2.96E-04
5771	-1.34E-04
5772	1.74E-05
5773	8.05E-05
5774	4.65E-05
5775	-2.35E-05
5776	-5.78E-05
5777	-2.43E-05
5778	5.87E-05
5779	1.41E-04
5780	1.70E-04
5781	1.22E-04
5782	-1.64E-06
5783	-1.71E-04
5784	-3.36E-04
5785	-4.41E-04
5786	-4.46E-04
5787	-3.56E-04
5788	-2.20E-04
5789	-1.07E-04
5790	-7.00E-05
5791	-1.12E-04
5792	-1.86E-04
5793	-2.18E-04
5794	-1.53E-04
5795	3.39E-07
5796	1.78E-04
5797	3.00E-04
5798	3.08E-04
5799	1.86E-04
5800	-1.90E-05
5801	-2.14E-04
5802	-3.12E-04
5803	-2.90E-04
5804	-2.03E-04
5805	-1.40E-04
5806	-1.56E-04
5807	-2.48E-04
5808	-3.70E-04
5809	-4.58E-04
5810	-4.54E-04
5811	-3.33E-04
5812	-1.32E-04
5813	7.65E-05
5814	2.23E-04
5815	2.62E-04
5816	1.87E-04
5817	4.36E-05
5818	-8.29E-05
5819	-1.10E-04
5820	-2.60E-05
5821	8.86E-05
5822	1.17E-04
5823	-5.66E-06
5824	-2.45E-04
5825	-4.94E-04
5826	-6.33E-04
5827	-6.04E-04
5828	-4.39E-04
5829	-2.28E-04
5830	-6.04E-05
5831	2.12E-05
5832	2.77E-05
5833	-5.02E-06
5834	-4.11E-05
5835	-4.21E-05
5836	2.97E-05
5837	1.73E-04
5838	3.17E-04
5839	3.60E-04
5840	2.35E-04
5841	-3.03E-05
5842	-3.22E-04
5843	-5.01E-04
5844	-5.00E-04
5845	-3.70E-04
5846	-2.34E-04
5847	-1.84E-04
5848	-2.29E-04
5849	-3.05E-04
5850	-3.36E-04
5851	-2.83E-04
5852	-1.51E-04
5853	2.40E-05
5854	1.98E-04
5855	3.28E-04
5856	3.73E-04
5857	3.02E-04
5858	1.28E-04
5859	-7.37E-05
5860	-2.05E-04
5861	-2.15E-04
5862	-1.46E-04
5863	-1.01E-04
5864	-1.64E-04
5865	-3.29E-04
5866	-5.04E-04
5867	-5.77E-04
5868	-5.03E-04
5869	-3.23E-04
5870	-1.18E-04
5871	4.29E-05
5872	1.33E-04
5873	1.57E-04
5874	1.32E-04
5875	7.75E-05
5876	2.00E-05
5877	-3.58E-06
5878	2.37E-05
5879	7.14E-05
5880	7.51E-05
5881	-1.50E-05
5882	-1.88E-04
5883	-3.70E-04
5884	-4.70E-04
5885	-4.47E-04
5886	-3.38E-04
5887	-2.21E-04
5888	-1.53E-04
5889	-1.41E-04
5890	-1.52E-04
5891	-1.50E-04
5892	-1.22E-04
5893	-7.51E-05
5894	-1.87E-05
5895	4.07E-05
5896	8.70E-05
5897	9.24E-05
5898	3.93E-05
5899	-5.71E-05
5900	-1.50E-04
5901	-1.93E-04
5902	-1.79E-04
5903	-1.47E-04
5904	-1.49E-04
5905	-1.99E-04
5906	-2.73E-04
5907	-3.23E-04
5908	-3.21E-04
5909	-2.79E-04
5910	-2.33E-04
5911	-2.04E-04
5912	-1.83E-04
5913	-1.59E-04
5914	-1.32E-04
5915	-1.13E-04
5916	-1.04E-04
5917	-9.05E-05
5918	-5.42E-05
5919	3.84E-06
5920	5.03E-05
5921	4.50E-05
5922	-1.91E-05
5923	-1.03E-04
5924	-1.53E-04
5925	-1.56E-04
5926	-1.50E-04
5927	-1.90E-04
5928	-2.84E-04
5929	-3.86E-04
5930	-4.37E-04
5931	-4.10E-04
5932	-3.29E-04
5933	-2.42E-04
5934	-1.75E-04
5935	-1.24E-04
5936	-6.55E-05
5937	5.01E-06
5938	6.76E-05
5939	1.01E-04
5940	1.15E-04
5941	1.35E-04
5942	1.60E-04
5943	1.49E-04
5944	5.16E-05
5945	-1.37E-04
5946	-3.52E-04
5947	-4.95E-04
5948	-5.07E-04
5949	-4.22E-04
5950	-3.33E-04
5951	-3.07E-04
5952	-3.32E-04
5953	-3.48E-04
5954	-3.00E-04
5955	-1.80E-04
5956	-2.18E-05
5957	1.24E-04
5958	2.28E-04
5959	2.88E-04
5960	2.94E-04
5961	2.24E-04
5962	7.05E-05
5963	-1.18E-04
5964	-2.61E-04
5965	-3.00E-04
5966	-2.60E-04
5967	-2.28E-04
5968	-2.87E-04
5969	-4.34E-04
5970	-5.77E-04
5971	-6.05E-04
5972	-4.73E-04
5973	-2.38E-04
5974	-2.01E-06
5975	1.56E-04
5976	2.17E-04
5977	2.09E-04
5978	1.67E-04
5979	1.11E-04
5980	5.16E-05
5981	4.90E-06
5982	-7.74E-06
5983	4.60E-06
5984	-1.75E-05
5985	-1.39E-04
5986	-3.54E-04
5987	-5.68E-04
5988	-6.60E-04
5989	-5.75E-04
5990	-3.59E-04
5991	-1.28E-04
5992	9.11E-06
5993	2.23E-05
5994	-3.28E-05
5995	-6.97E-05
5996	-4.52E-05
5997	2.13E-05
5998	8.92E-05
5999	1.32E-04
6000	1.35E-04
6001	8.20E-05
6002	-4.15E-05
6003	-2.23E-04
6004	-4.00E-04
6005	-4.86E-04
6006	-4.34E-04
6007	-2.87E-04
6008	-1.48E-04
6009	-9.93E-05
6010	-1.55E-04
6011	-2.53E-04
6012	-2.99E-04
6013	-2.36E-04
6014	-8.89E-05
6015	5.87E-05
6016	1.34E-04
6017	1.19E-04
6018	3.92E-05
6019	-6.87E-05
6020	-1.77E-04
6021	-2.55E-04
6022	-2.69E-04
6023	-2.13E-04
6024	-1.29E-04
6025	-7.88E-05
6026	-1.09E-04
6027	-2.12E-04
6028	-3.24E-04
6029	-3.57E-04
6030	-2.71E-04
6031	-1.12E-04
6032	2.56E-05
6033	6.97E-05
6034	1.46E-05
6035	-9.35E-05
6036	-1.92E-04
6037	-2.36E-04
6038	-2.15E-04
6039	-1.48E-04
