Points	Interferogram
8942	-4.08E-05
8943	-4.13E-05
8944	-4.18E-05
8945	-4.22E-05
8946	-4.26E-05
8947	-4.30E-05
8948	-4.34E-05
8949	-4.40E-05
8950	-4.44E-05
8951	-4.48E-05
8952	-4.51E-05
8953	-4.56E-05
8954	-4.61E-05
8955	-4.65E-05
8956	-4.69E-05
8957	-4.72E-05
8958	-4.75E-05
8959	-4.80E-05
8960	-4.84E-05
8961	-4.88E-05
8962	-4.90E-05
8963	-4.93E-05
8964	-4.97E-05
8965	-5.00E-05
8966	-5.03E-05
8967	-5.06E-05
8968	-5.08E-05
8969	-5.10E-05
8970	-5.12E-05
8971	-5.15E-05
8972	-5.17E-05
8973	-5.18E-05
8974	-5.18E-05
8975	-5.20E-05
8976	-5.21E-05
8977	-5.23E-05
8978	-5.22E-05
8979	-5.22E-05
8980	-5.22E-05
8981	-5.23E-05
8982	-5.23E-05
8983	-5.22E-05
8984	-5.21E-05
8985	-5.20E-05
8986	-5.19E-05
8987	-5.18E-05
8988	-5.17E-05
8989	-5.15E-05
8990	-5.13E-05
8991	-5.11E-05
8992	-5.10E-05
8993	-5.09E-05
8994	-5.07E-05
8995	-5.05E-05
8996	-5.02E-05
8997	-5.01E-05
8998	-5.00E-05
8999	-4.98E-05
9000	-4.96E-05
9001	-4.93E-05
9002	-4.91E-05
9003	-4.91E-05
9004	-4.89E-05
9005	-4.88E-05
9006	-4.86E-05
9007	-4.84E-05
9008	-4.83E-05
9009	-4.83E-05
9010	-4.82E-05
9011	-4.81E-05
9012	-4.80E-05
9013	-4.79E-05
9014	-4.79E-05
9015	-4.80E-05
9016	-4.80E-05
9017	-4.79E-05
9018	-4.78E-05
9019	-4.79E-05
9020	-4.80E-05
9021	-4.81E-05
9022	-4.80E-05
9023	-4.81E-05
9024	-4.82E-05
9025	-4.83E-05
9026	-4.84E-05
9027	-4.85E-05
9028	-4.85E-05
9029	-4.86E-05
9030	-4.86E-05
9031	-4.89E-05
9032	-4.90E-05
9033	-4.90E-05
9034	-4.90E-05
9035	-4.91E-05
9036	-4.93E-05
9037	-4.94E-05
9038	-4.94E-05
9039	-4.94E-05
9040	-4.94E-05
9041	-4.96E-05
9042	-4.97E-05
9043	-4.97E-05
9044	-4.96E-05
9045	-4.97E-05
9046	-4.97E-05
9047	-4.98E-05
9048	-4.98E-05
9049	-4.98E-05
9050	-4.98E-05
9051	-4.98E-05
9052	-4.98E-05
9053	-4.99E-05
9054	-4.99E-05
9055	-4.98E-05
9056	-4.97E-05
9057	-4.97E-05
9058	-4.99E-05
9059	-4.99E-05
9060	-4.98E-05
9061	-4.98E-05
9062	-4.99E-05
9063	-4.99E-05
9064	-5.00E-05
9065	-5.01E-05
9066	-5.01E-05
9067	-5.01E-05
9068	-5.02E-05
9069	-5.04E-05
9070	-5.05E-05
9071	-5.06E-05
9072	-5.06E-05
9073	-5.08E-05
9074	-5.10E-05
9075	-5.12E-05
9076	-5.14E-05
9077	-5.15E-05
9078	-5.16E-05
9079	-5.19E-05
9080	-5.22E-05
9081	-5.25E-05
9082	-5.26E-05
9083	-5.29E-05
9084	-5.31E-05
9085	-5.35E-05
9086	-5.37E-05
9087	-5.41E-05
9088	-5.42E-05
9089	-5.45E-05
9090	-5.48E-05
9091	-5.52E-05
9092	-5.55E-05
9093	-5.57E-05
9094	-5.58E-05
9095	-5.62E-05
9096	-5.65E-05
9097	-5.68E-05
9098	-5.69E-05
9099	-5.71E-05
9100	-5.74E-05
9101	-5.75E-05
9102	-5.78E-05
9103	-5.80E-05
9104	-5.82E-05
9105	-5.82E-05
9106	-5.82E-05
9107	-5.83E-05
9108	-5.87E-05
9109	-5.87E-05
9110	-5.86E-05
9111	-5.84E-05
9112	-5.87E-05
9113	-5.88E-05
9114	-5.88E-05
9115	-5.84E-05
9116	-5.86E-05
9117	-5.84E-05
9118	-5.87E-05
9119	-5.83E-05
9120	-5.84E-05
9121	-5.80E-05
9122	-5.81E-05
9123	-5.78E-05
9124	-5.80E-05
9125	-5.76E-05
9126	-5.77E-05
9127	-5.73E-05
9128	-5.74E-05
9129	-5.71E-05
9130	-5.73E-05
9131	-5.69E-05
9132	-5.70E-05
9133	-5.66E-05
9134	-5.68E-05
9135	-5.67E-05
9136	-5.68E-05
9137	-5.65E-05
9138	-5.65E-05
9139	-5.66E-05
9140	-5.68E-05
9141	-5.67E-05
9142	-5.67E-05
9143	-5.67E-05
9144	-5.70E-05
9145	-5.71E-05
9146	-5.73E-05
9147	-5.74E-05
9148	-5.77E-05
9149	-5.78E-05
9150	-5.81E-05
9151	-5.84E-05
9152	-5.88E-05
9153	-5.90E-05
9154	-5.91E-05
9155	-5.96E-05
9156	-6.00E-05
9157	-6.04E-05
9158	-6.06E-05
9159	-6.11E-05
9160	-6.14E-05
9161	-6.18E-05
9162	-6.22E-05
9163	-6.29E-05
9164	-6.31E-05
9165	-6.34E-05
9166	-6.37E-05
9167	-6.44E-05
9168	-6.47E-05
9169	-6.50E-05
9170	-6.52E-05
9171	-6.58E-05
9172	-6.61E-05
9173	-6.65E-05
9174	-6.66E-05
9175	-6.70E-05
9176	-6.73E-05
9177	-6.76E-05
9178	-6.78E-05
9179	-6.81E-05
9180	-6.82E-05
9181	-6.84E-05
9182	-6.85E-05
9183	-6.87E-05
9184	-6.88E-05
9185	-6.90E-05
9186	-6.91E-05
9187	-6.89E-05
9188	-6.91E-05
9189	-6.92E-05
9190	-6.94E-05
9191	-6.91E-05
9192	-6.91E-05
9193	-6.91E-05
9194	-6.92E-05
9195	-6.90E-05
9196	-6.91E-05
9197	-6.90E-05
9198	-6.90E-05
9199	-6.87E-05
9200	-6.88E-05
9201	-6.88E-05
9202	-6.88E-05
9203	-6.84E-05
9204	-6.84E-05
9205	-6.85E-05
9206	-6.86E-05
9207	-6.82E-05
9208	-6.82E-05
9209	-6.81E-05
9210	-6.82E-05
9211	-6.81E-05
9212	-6.82E-05
9213	-6.80E-05
9214	-6.79E-05
9215	-6.79E-05
9216	-6.81E-05
9217	-6.78E-05
9218	-6.79E-05
9219	-6.79E-05
9220	-6.79E-05
9221	-6.76E-05
9222	-6.77E-05
9223	-6.79E-05
9224	-6.78E-05
9225	-6.74E-05
9226	-6.73E-05
9227	-6.76E-05
9228	-6.77E-05
9229	-6.72E-05
9230	-6.69E-05
9231	-6.70E-05
9232	-6.72E-05
9233	-6.68E-05
9234	-6.64E-05
9235	-6.63E-05
9236	-6.63E-05
9237	-6.60E-05
9238	-6.56E-05
9239	-6.55E-05
9240	-6.54E-05
9241	-6.49E-05
9242	-6.45E-05
9243	-6.42E-05
9244	-6.42E-05
9245	-6.39E-05
9246	-6.32E-05
9247	-6.28E-05
9248	-6.27E-05
9249	-6.25E-05
9250	-6.20E-05
9251	-6.14E-05
9252	-6.13E-05
9253	-6.10E-05
9254	-6.05E-05
9255	-6.00E-05
9256	-5.99E-05
9257	-5.97E-05
9258	-5.93E-05
9259	-5.87E-05
9260	-5.87E-05
9261	-5.86E-05
9262	-5.83E-05
9263	-5.77E-05
9264	-5.76E-05
9265	-5.76E-05
9266	-5.76E-05
9267	-5.73E-05
9268	-5.71E-05
9269	-5.69E-05
9270	-5.70E-05
9271	-5.70E-05
9272	-5.70E-05
9273	-5.68E-05
9274	-5.68E-05
9275	-5.68E-05
9276	-5.70E-05
9277	-5.69E-05
9278	-5.70E-05
9279	-5.70E-05
9280	-5.71E-05
9281	-5.70E-05
9282	-5.72E-05
9283	-5.74E-05
9284	-5.75E-05
9285	-5.71E-05
9286	-5.73E-05
9287	-5.76E-05
9288	-5.77E-05
9289	-5.74E-05
9290	-5.73E-05
9291	-5.74E-05
9292	-5.75E-05
9293	-5.74E-05
9294	-5.73E-05
9295	-5.71E-05
9296	-5.70E-05
9297	-5.68E-05
9298	-5.67E-05
9299	-5.66E-05
9300	-5.64E-05
9301	-5.59E-05
9302	-5.55E-05
9303	-5.55E-05
9304	-5.54E-05
9305	-5.48E-05
9306	-5.42E-05
9307	-5.41E-05
9308	-5.39E-05
9309	-5.34E-05
9310	-5.29E-05
9311	-5.26E-05
9312	-5.23E-05
9313	-5.18E-05
9314	-5.13E-05
9315	-5.10E-05
9316	-5.08E-05
9317	-5.04E-05
9318	-4.97E-05
9319	-4.93E-05
9320	-4.94E-05
9321	-4.93E-05
9322	-4.85E-05
9323	-4.81E-05
9324	-4.81E-05
9325	-4.82E-05
9326	-4.77E-05
9327	-4.74E-05
9328	-4.74E-05
9329	-4.73E-05
9330	-4.70E-05
9331	-4.72E-05
9332	-4.73E-05
9333	-4.70E-05
9334	-4.68E-05
9335	-4.71E-05
9336	-4.73E-05
9337	-4.74E-05
9338	-4.72E-05
9339	-4.74E-05
9340	-4.76E-05
9341	-4.78E-05
9342	-4.79E-05
9343	-4.82E-05
9344	-4.83E-05
9345	-4.85E-05
9346	-4.87E-05
9347	-4.92E-05
9348	-4.93E-05
9349	-4.95E-05
9350	-4.97E-05
9351	-5.01E-05
9352	-5.04E-05
9353	-5.05E-05
9354	-5.08E-05
9355	-5.11E-05
9356	-5.13E-05
9357	-5.16E-05
9358	-5.18E-05
9359	-5.22E-05
9360	-5.25E-05
9361	-5.25E-05
9362	-5.26E-05
9363	-5.32E-05
9364	-5.36E-05
9365	-5.34E-05
9366	-5.35E-05
9367	-5.41E-05
9368	-5.45E-05
9369	-5.44E-05
9370	-5.45E-05
9371	-5.49E-05
9372	-5.52E-05
9373	-5.53E-05
9374	-5.54E-05
9375	-5.57E-05
9376	-5.60E-05
9377	-5.62E-05
9378	-5.63E-05
9379	-5.64E-05
9380	-5.67E-05
9381	-5.70E-05
9382	-5.70E-05
9383	-5.71E-05
9384	-5.73E-05
9385	-5.76E-05
9386	-5.76E-05
9387	-5.77E-05
9388	-5.78E-05
9389	-5.80E-05
9390	-5.78E-05
9391	-5.79E-05
9392	-5.79E-05
9393	-5.82E-05
9394	-5.79E-05
9395	-5.77E-05
9396	-5.75E-05
9397	-5.79E-05
9398	-5.76E-05
9399	-5.73E-05
9400	-5.68E-05
9401	-5.69E-05
9402	-5.68E-05
9403	-5.65E-05
9404	-5.57E-05
9405	-5.56E-05
9406	-5.53E-05
9407	-5.52E-05
9408	-5.42E-05
9409	-5.39E-05
9410	-5.35E-05
9411	-5.34E-05
9412	-5.24E-05
9413	-5.19E-05
9414	-5.15E-05
9415	-5.15E-05
9416	-5.04E-05
9417	-4.97E-05
9418	-4.92E-05
9419	-4.95E-05
9420	-4.88E-05
9421	-4.79E-05
9422	-4.70E-05
9423	-4.73E-05
9424	-4.72E-05
9425	-4.66E-05
9426	-4.55E-05
9427	-4.55E-05
9428	-4.58E-05
9429	-4.57E-05
9430	-4.47E-05
9431	-4.45E-05
9432	-4.49E-05
9433	-4.52E-05
9434	-4.44E-05
9435	-4.44E-05
9436	-4.48E-05
9437	-4.52E-05
9438	-4.48E-05
9439	-4.49E-05
9440	-4.52E-05
9441	-4.59E-05
9442	-4.59E-05
9443	-4.59E-05
9444	-4.61E-05
9445	-4.69E-05
9446	-4.73E-05
9447	-4.75E-05
9448	-4.75E-05
9449	-4.82E-05
9450	-4.87E-05
9451	-4.90E-05
9452	-4.92E-05
9453	-4.96E-05
9454	-4.99E-05
9455	-5.04E-05
9456	-5.06E-05
9457	-5.08E-05
9458	-5.09E-05
9459	-5.14E-05
9460	-5.15E-05
9461	-5.15E-05
9462	-5.15E-05
9463	-5.18E-05
9464	-5.18E-05
9465	-5.17E-05
9466	-5.15E-05
9467	-5.16E-05
9468	-5.15E-05
9469	-5.13E-05
9470	-5.10E-05
9471	-5.08E-05
9472	-5.05E-05
9473	-5.03E-05
9474	-5.00E-05
9475	-4.96E-05
9476	-4.92E-05
9477	-4.89E-05
9478	-4.85E-05
9479	-4.82E-05
9480	-4.78E-05
9481	-4.74E-05
9482	-4.69E-05
9483	-4.67E-05
9484	-4.65E-05
9485	-4.59E-05
9486	-4.56E-05
9487	-4.55E-05
9488	-4.54E-05
9489	-4.49E-05
9490	-4.47E-05
9491	-4.46E-05
9492	-4.47E-05
9493	-4.44E-05
9494	-4.42E-05
9495	-4.43E-05
9496	-4.47E-05
9497	-4.44E-05
9498	-4.43E-05
9499	-4.44E-05
9500	-4.51E-05
9501	-4.49E-05
9502	-4.49E-05
9503	-4.51E-05
9504	-4.58E-05
9505	-4.57E-05
9506	-4.59E-05
9507	-4.61E-05
9508	-4.68E-05
9509	-4.68E-05
9510	-4.70E-05
9511	-4.71E-05
9512	-4.78E-05
9513	-4.77E-05
9514	-4.79E-05
9515	-4.80E-05
9516	-4.87E-05
9517	-4.84E-05
9518	-4.83E-05
9519	-4.87E-05
9520	-4.92E-05
9521	-4.87E-05
9522	-4.85E-05
9523	-4.87E-05
9524	-4.90E-05
9525	-4.85E-05
9526	-4.82E-05
9527	-4.82E-05
9528	-4.82E-05
9529	-4.79E-05
9530	-4.76E-05
9531	-4.72E-05
9532	-4.71E-05
9533	-4.68E-05
9534	-4.64E-05
9535	-4.60E-05
9536	-4.59E-05
9537	-4.57E-05
9538	-4.50E-05
9539	-4.46E-05
9540	-4.46E-05
9541	-4.45E-05
9542	-4.38E-05
9543	-4.34E-05
9544	-4.33E-05
9545	-4.33E-05
9546	-4.29E-05
9547	-4.28E-05
9548	-4.25E-05
9549	-4.25E-05
9550	-4.23E-05
9551	-4.25E-05
9552	-4.23E-05
9553	-4.23E-05
9554	-4.22E-05
9555	-4.25E-05
9556	-4.25E-05
9557	-4.27E-05
9558	-4.27E-05
9559	-4.31E-05
9560	-4.31E-05
9561	-4.34E-05
9562	-4.34E-05
9563	-4.41E-05
9564	-4.42E-05
9565	-4.43E-05
9566	-4.42E-05
9567	-4.51E-05
9568	-4.54E-05
9569	-4.55E-05
9570	-4.52E-05
9571	-4.57E-05
9572	-4.62E-05
9573	-4.65E-05
9574	-4.63E-05
9575	-4.64E-05
9576	-4.64E-05
9577	-4.69E-05
9578	-4.69E-05
9579	-4.69E-05
9580	-4.65E-05
9581	-4.66E-05
9582	-4.66E-05
9583	-4.67E-05
9584	-4.63E-05
9585	-4.61E-05
9586	-4.58E-05
9587	-4.57E-05
9588	-4.54E-05
9589	-4.52E-05
9590	-4.48E-05
9591	-4.44E-05
9592	-4.38E-05
9593	-4.36E-05
9594	-4.34E-05
9595	-4.30E-05
9596	-4.23E-05
9597	-4.18E-05
9598	-4.15E-05
9599	-4.12E-05
9600	-4.08E-05
9601	-4.02E-05
9602	-3.97E-05
9603	-3.93E-05
9604	-3.90E-05
9605	-3.88E-05
9606	-3.84E-05
9607	-3.77E-05
9608	-3.73E-05
9609	-3.73E-05
9610	-3.72E-05
9611	-3.67E-05
9612	-3.64E-05
9613	-3.62E-05
9614	-3.61E-05
9615	-3.60E-05
9616	-3.59E-05
9617	-3.56E-05
9618	-3.55E-05
9619	-3.55E-05
9620	-3.55E-05
9621	-3.54E-05
9622	-3.54E-05
9623	-3.55E-05
9624	-3.54E-05
9625	-3.52E-05
9626	-3.54E-05
9627	-3.57E-05
9628	-3.56E-05
9629	-3.55E-05
9630	-3.53E-05
9631	-3.56E-05
9632	-3.59E-05
9633	-3.59E-05
9634	-3.55E-05
9635	-3.56E-05
9636	-3.59E-05
9637	-3.61E-05
9638	-3.57E-05
9639	-3.58E-05
9640	-3.58E-05
9641	-3.57E-05
9642	-3.56E-05
9643	-3.58E-05
9644	-3.56E-05
9645	-3.54E-05
9646	-3.51E-05
9647	-3.52E-05
9648	-3.51E-05
9649	-3.50E-05
9650	-3.46E-05
9651	-3.43E-05
9652	-3.43E-05
9653	-3.44E-05
9654	-3.38E-05
9655	-3.35E-05
9656	-3.33E-05
9657	-3.33E-05
9658	-3.27E-05
9659	-3.24E-05
9660	-3.22E-05
9661	-3.22E-05
9662	-3.15E-05
9663	-3.11E-05
9664	-3.09E-05
9665	-3.09E-05
9666	-3.04E-05
9667	-3.00E-05
9668	-2.93E-05
9669	-2.93E-05
9670	-2.92E-05
9671	-2.89E-05
9672	-2.80E-05
9673	-2.77E-05
9674	-2.76E-05
9675	-2.76E-05
9676	-2.69E-05
9677	-2.63E-05
9678	-2.62E-05
9679	-2.62E-05
9680	-2.58E-05
9681	-2.51E-05
9682	-2.47E-05
9683	-2.50E-05
9684	-2.47E-05
9685	-2.41E-05
9686	-2.35E-05
9687	-2.37E-05
9688	-2.37E-05
9689	-2.33E-05
9690	-2.25E-05
9691	-2.25E-05
9692	-2.28E-05
9693	-2.28E-05
9694	-2.19E-05
9695	-2.17E-05
9696	-2.19E-05
9697	-2.21E-05
9698	-2.16E-05
9699	-2.15E-05
9700	-2.15E-05
9701	-2.15E-05
9702	-2.12E-05
9703	-2.14E-05
9704	-2.15E-05
9705	-2.15E-05
9706	-2.11E-05
9707	-2.12E-05
9708	-2.15E-05
9709	-2.19E-05
9710	-2.14E-05
9711	-2.13E-05
9712	-2.16E-05
9713	-2.20E-05
9714	-2.18E-05
9715	-2.18E-05
9716	-2.18E-05
9717	-2.21E-05
9718	-2.19E-05
9719	-2.21E-05
9720	-2.22E-05
9721	-2.23E-05
9722	-2.20E-05
9723	-2.21E-05
9724	-2.21E-05
9725	-2.23E-05
9726	-2.21E-05
9727	-2.20E-05
9728	-2.18E-05
9729	-2.18E-05
9730	-2.17E-05
9731	-2.17E-05
9732	-2.14E-05
9733	-2.11E-05
9734	-2.07E-05
9735	-2.07E-05
9736	-2.07E-05
9737	-2.03E-05
9738	-1.96E-05
9739	-1.93E-05
9740	-1.94E-05
9741	-1.92E-05
9742	-1.85E-05
9743	-1.79E-05
9744	-1.79E-05
9745	-1.77E-05
9746	-1.71E-05
9747	-1.67E-05
9748	-1.65E-05
9749	-1.61E-05
9750	-1.56E-05
9751	-1.53E-05
9752	-1.52E-05
9753	-1.48E-05
9754	-1.43E-05
9755	-1.42E-05
9756	-1.39E-05
9757	-1.35E-05
9758	-1.33E-05
9759	-1.34E-05
9760	-1.32E-05
9761	-1.26E-05
9762	-1.24E-05
9763	-1.29E-05
9764	-1.29E-05
9765	-1.24E-05
9766	-1.20E-05
9767	-1.24E-05
9768	-1.28E-05
9769	-1.26E-05
9770	-1.21E-05
9771	-1.23E-05
9772	-1.27E-05
9773	-1.29E-05
9774	-1.25E-05
9775	-1.27E-05
9776	-1.30E-05
9777	-1.32E-05
9778	-1.29E-05
9779	-1.32E-05
9780	-1.36E-05
9781	-1.37E-05
9782	-1.32E-05
9783	-1.35E-05
9784	-1.39E-05
9785	-1.41E-05
9786	-1.36E-05
9787	-1.38E-05
9788	-1.41E-05
9789	-1.41E-05
9790	-1.37E-05
9791	-1.40E-05
9792	-1.41E-05
9793	-1.39E-05
9794	-1.34E-05
9795	-1.37E-05
9796	-1.38E-05
9797	-1.38E-05
9798	-1.32E-05
9799	-1.30E-05
9800	-1.31E-05
9801	-1.35E-05
9802	-1.32E-05
9803	-1.25E-05
9804	-1.22E-05
9805	-1.27E-05
9806	-1.29E-05
9807	-1.23E-05
9808	-1.17E-05
9809	-1.18E-05
9810	-1.24E-05
9811	-1.22E-05
9812	-1.16E-05
9813	-1.15E-05
9814	-1.19E-05
9815	-1.21E-05
9816	-1.17E-05
9817	-1.15E-05
9818	-1.19E-05
9819	-1.24E-05
9820	-1.22E-05
9821	-1.18E-05
9822	-1.21E-05
9823	-1.28E-05
9824	-1.31E-05
9825	-1.26E-05
9826	-1.27E-05
9827	-1.33E-05
9828	-1.40E-05
9829	-1.38E-05
9830	-1.37E-05
9831	-1.41E-05
9832	-1.48E-05
9833	-1.49E-05
9834	-1.48E-05
9835	-1.50E-05
9836	-1.57E-05
9837	-1.57E-05
9838	-1.57E-05
9839	-1.60E-05
9840	-1.65E-05
9841	-1.64E-05
9842	-1.65E-05
9843	-1.66E-05
9844	-1.69E-05
9845	-1.68E-05
9846	-1.69E-05
9847	-1.70E-05
9848	-1.68E-05
9849	-1.67E-05
9850	-1.70E-05
9851	-1.69E-05
9852	-1.67E-05
9853	-1.65E-05
9854	-1.64E-05
9855	-1.63E-05
9856	-1.64E-05
9857	-1.62E-05
9858	-1.57E-05
9859	-1.54E-05
9860	-1.55E-05
9861	-1.55E-05
9862	-1.52E-05
9863	-1.48E-05
9864	-1.46E-05
9865	-1.44E-05
9866	-1.45E-05
9867	-1.43E-05
9868	-1.39E-05
9869	-1.36E-05
9870	-1.38E-05
9871	-1.39E-05
9872	-1.36E-05
9873	-1.34E-05
9874	-1.36E-05
9875	-1.35E-05
9876	-1.33E-05
9877	-1.36E-05
9878	-1.39E-05
9879	-1.37E-05
9880	-1.36E-05
9881	-1.38E-05
9882	-1.42E-05
9883	-1.44E-05
9884	-1.44E-05
9885	-1.44E-05
9886	-1.47E-05
9887	-1.53E-05
9888	-1.56E-05
9889	-1.55E-05
9890	-1.56E-05
9891	-1.61E-05
9892	-1.67E-05
9893	-1.67E-05
9894	-1.68E-05
9895	-1.70E-05
9896	-1.77E-05
9897	-1.79E-05
9898	-1.79E-05
9899	-1.80E-05
9900	-1.86E-05
9901	-1.88E-05
9902	-1.88E-05
9903	-1.88E-05
9904	-1.93E-05
9905	-1.94E-05
9906	-1.94E-05
9907	-1.93E-05
9908	-1.97E-05
9909	-1.98E-05
9910	-1.98E-05
9911	-1.96E-05
9912	-1.98E-05
9913	-1.99E-05
9914	-1.99E-05
9915	-1.96E-05
9916	-1.97E-05
9917	-1.99E-05
9918	-1.98E-05
9919	-1.95E-05
9920	-1.96E-05
9921	-1.96E-05
9922	-1.96E-05
9923	-1.96E-05
9924	-1.96E-05
9925	-1.94E-05
9926	-1.94E-05
9927	-1.99E-05
9928	-1.98E-05
9929	-1.95E-05
9930	-1.96E-05
9931	-2.01E-05
9932	-2.02E-05
9933	-2.00E-05
9934	-2.02E-05
9935	-2.07E-05
9936	-2.08E-05
9937	-2.09E-05
9938	-2.12E-05
9939	-2.19E-05
9940	-2.20E-05
9941	-2.22E-05
9942	-2.25E-05
9943	-2.32E-05
9944	-2.36E-05
9945	-2.39E-05
9946	-2.42E-05
9947	-2.48E-05
9948	-2.54E-05
9949	-2.59E-05
9950	-2.62E-05
9951	-2.67E-05
9952	-2.73E-05
9953	-2.79E-05
9954	-2.84E-05
9955	-2.89E-05
9956	-2.93E-05
9957	-2.98E-05
9958	-3.03E-05
9959	-3.09E-05
9960	-3.13E-05
9961	-3.17E-05
9962	-3.22E-05
9963	-3.26E-05
9964	-3.29E-05
9965	-3.33E-05
9966	-3.37E-05
9967	-3.40E-05
9968	-3.42E-05
9969	-3.44E-05
9970	-3.46E-05
9971	-3.49E-05
9972	-3.52E-05
9973	-3.52E-05
9974	-3.51E-05
9975	-3.53E-05
9976	-3.56E-05
9977	-3.55E-05
9978	-3.53E-05
9979	-3.52E-05
9980	-3.53E-05
9981	-3.52E-05
9982	-3.50E-05
9983	-3.48E-05
9984	-3.46E-05
9985	-3.44E-05
9986	-3.43E-05
9987	-3.40E-05
9988	-3.37E-05
9989	-3.34E-05
9990	-3.31E-05
9991	-3.29E-05
9992	-3.25E-05
9993	-3.21E-05
9994	-3.18E-05
9995	-3.16E-05
9996	-3.11E-05
9997	-3.07E-05
9998	-3.04E-05
9999	-3.02E-05
10000	-2.97E-05
10001	-2.93E-05
10002	-2.90E-05
10003	-2.88E-05
10004	-2.85E-05
10005	-2.82E-05
10006	-2.78E-05
10007	-2.74E-05
10008	-2.71E-05
10009	-2.72E-05
10010	-2.68E-05
10011	-2.65E-05
10012	-2.61E-05
10013	-2.61E-05
10014	-2.60E-05
10015	-2.59E-05
10016	-2.55E-05
10017	-2.54E-05
10018	-2.53E-05
10019	-2.53E-05
10020	-2.52E-05
10021	-2.50E-05
10022	-2.49E-05
10023	-2.50E-05
10024	-2.50E-05
10025	-2.48E-05
10026	-2.48E-05
10027	-2.50E-05
10028	-2.49E-05
10029	-2.47E-05
10030	-2.48E-05
10031	-2.51E-05
10032	-2.50E-05
10033	-2.48E-05
10034	-2.48E-05
10035	-2.49E-05
10036	-2.51E-05
10037	-2.51E-05
10038	-2.50E-05
10039	-2.48E-05
10040	-2.50E-05
10041	-2.52E-05
10042	-2.52E-05
10043	-2.48E-05
10044	-2.48E-05
10045	-2.50E-05
10046	-2.50E-05
10047	-2.47E-05
10048	-2.47E-05
10049	-2.47E-05
10050	-2.48E-05
10051	-2.44E-05
10052	-2.43E-05
10053	-2.44E-05
10054	-2.45E-05
10055	-2.41E-05
10056	-2.37E-05
10057	-2.38E-05
10058	-2.40E-05
10059	-2.37E-05
10060	-2.32E-05
10061	-2.32E-05
10062	-2.33E-05
10063	-2.32E-05
10064	-2.27E-05
10065	-2.27E-05
10066	-2.27E-05
10067	-2.25E-05
10068	-2.22E-05
10069	-2.23E-05
10070	-2.22E-05
10071	-2.21E-05
10072	-2.18E-05
10073	-2.18E-05
10074	-2.17E-05
10075	-2.18E-05
10076	-2.16E-05
10077	-2.14E-05
10078	-2.13E-05
10079	-2.15E-05
10080	-2.15E-05
10081	-2.13E-05
10082	-2.12E-05
10083	-2.13E-05
10084	-2.13E-05
10085	-2.12E-05
10086	-2.13E-05
10087	-2.13E-05
10088	-2.11E-05
10089	-2.11E-05
10090	-2.13E-05
10091	-2.13E-05
10092	-2.11E-05
10093	-2.10E-05
10094	-2.12E-05
10095	-2.11E-05
10096	-2.09E-05
10097	-2.09E-05
10098	-2.10E-05
10099	-2.09E-05
10100	-2.05E-05
10101	-2.04E-05
10102	-2.06E-05
10103	-2.05E-05
10104	-2.01E-05
10105	-1.97E-05
10106	-1.98E-05
10107	-1.97E-05
10108	-1.95E-05
10109	-1.91E-05
10110	-1.88E-05
10111	-1.85E-05
10112	-1.86E-05
10113	-1.82E-05
10114	-1.78E-05
10115	-1.74E-05
10116	-1.74E-05
10117	-1.71E-05
10118	-1.67E-05
10119	-1.63E-05
10120	-1.63E-05
10121	-1.59E-05
10122	-1.55E-05
10123	-1.52E-05
10124	-1.52E-05
10125	-1.50E-05
10126	-1.46E-05
10127	-1.41E-05
10128	-1.41E-05
10129	-1.41E-05
10130	-1.41E-05
10131	-1.36E-05
10132	-1.34E-05
10133	-1.34E-05
10134	-1.36E-05
10135	-1.35E-05
10136	-1.33E-05
10137	-1.33E-05
10138	-1.34E-05
10139	-1.35E-05
10140	-1.36E-05
10141	-1.37E-05
10142	-1.38E-05
10143	-1.39E-05
10144	-1.40E-05
10145	-1.44E-05
10146	-1.47E-05
10147	-1.49E-05
10148	-1.49E-05
10149	-1.52E-05
10150	-1.57E-05
10151	-1.62E-05
10152	-1.63E-05
10153	-1.65E-05
10154	-1.68E-05
10155	-1.75E-05
10156	-1.78E-05
10157	-1.80E-05
10158	-1.82E-05
10159	-1.88E-05
10160	-1.91E-05
10161	-1.95E-05
10162	-1.97E-05
10163	-2.01E-05
10164	-2.04E-05
10165	-2.07E-05
10166	-2.10E-05
10167	-2.14E-05
10168	-2.16E-05
10169	-2.18E-05
10170	-2.20E-05
10171	-2.22E-05
10172	-2.25E-05
10173	-2.28E-05
10174	-2.29E-05
10175	-2.29E-05
10176	-2.31E-05
10177	-2.33E-05
10178	-2.34E-05
10179	-2.35E-05
10180	-2.36E-05
10181	-2.36E-05
10182	-2.36E-05
10183	-2.37E-05
10184	-2.38E-05
10185	-2.37E-05
10186	-2.37E-05
10187	-2.37E-05
10188	-2.37E-05
10189	-2.37E-05
10190	-2.38E-05
10191	-2.37E-05
10192	-2.35E-05
10193	-2.34E-05
10194	-2.36E-05
10195	-2.36E-05
10196	-2.33E-05
10197	-2.32E-05
10198	-2.32E-05
10199	-2.33E-05
10200	-2.32E-05
10201	-2.31E-05
10202	-2.29E-05
10203	-2.29E-05
10204	-2.30E-05
10205	-2.29E-05
10206	-2.28E-05
10207	-2.27E-05
10208	-2.28E-05
10209	-2.28E-05
10210	-2.26E-05
10211	-2.26E-05
10212	-2.27E-05
